direction,arm,start_12,end_12,start_22,end_22,start_23,end_23,start_24,end_24,start_25,end_25,start_26,end_26,start_27,end_27,start_28,end_28
back,right,0.4067520499229431,0.1551986783742904,-0.5805398225784302,0.3588795959949493,-0.4101473391056061,-0.0361556112766265,-0.759787917137146,-0.2508418262004852,0.5188330411911011,-0.466677725315094,1.0582070350646973,1.4410072565078735,0.1276885718107223,0.254809558391571,0.1001382693648338,0.3943941593170166
forward,right,0.1553058177232742,0.4280317723751068,0.3313159048557281,-0.625300943851471,-0.0360477492213249,-0.4062045216560364,-0.2423090487718582,-0.5995468497276306,-0.4659107327461242,0.4257755577564239,1.4402881860733032,1.4111305475234983,0.255124032497406,0.1288007050752639,0.3941640555858612,0.0600093305110931
right,right,0.4278710782527923,0.4270541667938232,-0.5806716680526733,-0.1446376144886016,-0.3708750307559967,-0.6395613551139832,-0.5988157987594604,-0.6807039976119995,0.3584002256393432,0.4376758933067322,1.4098002910614014,0.704276978969574,0.1286703199148178,-0.0671806931495666,-0.009487671777606,0.0008743691141717
up,right,0.4266524016857147,0.4269872009754181,-0.1440384089946746,-0.38217693567276,-0.5288870334625244,-0.4895787835121155,-0.6872234344482422,-0.8312498331069946,0.3984275460243225,-0.3023140728473663,0.7025392651557922,0.460218220949173,-0.067234382033348,-0.467733770608902,-0.0029759227763861,0.0284860245883464
right,right,0.4269068539142608,0.424107939004898,-0.3768679201602936,0.2010473608970642,-0.445944219827652,-0.4013029634952545,-0.8319209218025208,-1.614167332649231,-0.3101876974105835,0.0629890859127044,0.4605298042297363,0.7743247747421265,-0.4676724076271057,-0.1118118688464164,0.0285703931003808,0.2630086839199066
back,right,0.4248043298721313,0.3905880153179168,0.1569214463233947,0.7522857785224915,-0.2923064529895782,-0.4165349304676056,-1.6090619564056396,-0.6000980734825134,0.0600289851427078,-0.4565750062465668,0.7743127942085266,1.246275544166565,-0.111842542886734,0.0034361172001808,0.3304961919784546,0.2554768323898315
left,right,0.3932262361049652,0.4092831015586853,0.6314728260040283,-0.2724493741989136,-0.382140189409256,0.0634692534804344,-0.5925599932670593,1.0031875371932983,-0.4395094811916351,0.0041345576755702,1.2452448606491089,0.3834113180637359,0.0045099039562046,0.0348290354013443,0.2557606399059295,0.0625327304005622
down,right,0.4092697203159332,0.4093098938465118,-0.2688541114330292,-0.133156731724739,0.0565783269703388,0.0407831184566021,0.9985616207122804,1.0146443843841553,0.0589144527912139,0.970111072063446,0.3822967708110809,0.3335689306259155,0.03519719094038,0.0344838909804821,0.0618807896971702,0.0060975737869739
back,right,0.4093098938465118,0.3915254473686218,-0.112088456749916,0.4807591736316681,0.0420414619147777,-0.396257609128952,1.0140212774276731,0.7368980050086975,0.974221646785736,0.9511040449142456,0.3424252569675445,0.4027059078216553,0.0347753465175628,-1.4951711893081665,0.0044025252573192,0.3850368559360504
right,right,0.3916727602481842,0.3922753930091858,0.4032092690467834,0.1978715360164642,-0.3438625633716583,-0.2544962167739868,0.7375092506408691,-1.0769383907318115,0.9664199352264404,1.1476573944091797,0.4015074968338012,0.4281484186649322,-1.4941741228103638,-0.7003159523010254,0.3852669596672058,0.332260251045227
down,right,0.3925298452377319,0.3925164639949798,0.1741068214178085,0.1506656855344772,-0.1839091181755066,0.120358370244503,-1.0729236602783203,-1.0740022659301758,1.148556113243103,1.1951627731323242,0.4209459125995636,0.4254999160766601,-0.6983754634857178,-0.0904895290732383,0.3322142362594604,-0.1263003200292587
right,right,0.3925030827522278,0.3963599503040313,0.1506776660680771,0.2068357467651367,0.1203823387622833,-0.4093923270702362,-1.0740143060684204,-0.1632611006498336,1.1951508522033691,1.321955919265747,0.4254999160766601,1.3998773097991943,-0.0904818624258041,0.2139059603214264,-0.1263079792261123,-0.1283711940050125
up,right,0.39640012383461,0.4023728966712951,0.1988063156604766,-0.3812901079654693,-0.3097794353961944,-0.3679268956184387,-0.1634408682584762,-0.5729418396949768,1.32176411151886,0.1347626149654388,1.4000091552734375,0.967738151550293,0.2137372195720672,-0.186953917145729,-0.1283865272998809,0.256734699010849
back,right,0.4024398624897003,0.3127945065498352,-0.3680475354194641,0.4162001609802246,-0.3127515316009521,-0.055078700184822,-0.569634199142456,-0.4552807211875915,0.1355176120996475,-0.4083504974842071,0.9681216478347778,1.6352475881576538,-0.186953917145729,0.1834334284067154,0.2367316037416458,0.5201038718223572
left,right,0.3129016458988189,0.3139863908290863,0.4233787059783935,-0.255491703748703,-0.058062769472599,-0.0191260278224945,-0.490286648273468,1.0976951122283936,-0.4127247333526611,-0.1380342990159988,1.6355950832366943,0.4607574939727783,0.2162682861089706,0.0872528329491615,0.397063285112381,0.0203559268265962
down,right,0.3137854933738708,0.1342269629240036,-0.2305645048618316,-0.1532063335180282,-0.0286295115947723,0.0603653416037559,1.086010456085205,1.0102221965789795,-0.1356973797082901,1.1134783029556274,0.4604818820953369,0.1075823903083801,0.0866775885224342,-0.3834798634052276,0.0186301972717046,0.1122490465641021
up,right,0.1340662688016891,0.1337850391864776,-0.1934134066104889,-0.3347194194793701,0.0463917329907417,0.1289151012897491,0.9974830150604248,0.5781190395355225,1.12336528301239,-0.3754298388957977,0.1089006513357162,0.1521277576684951,-0.3813323080539703,-0.4793767035007477,0.1123410910367965,0.2377440184354782
down,right,0.1337984353303909,0.1341332197189331,-0.293673425912857,-0.2343754917383194,0.1160200834274292,0.0636370331048965,0.5781190395355225,0.7349326014518738,-0.3734404444694519,1.0342146158218384,0.1521756947040558,-0.048500157892704,-0.5831044912338257,-0.05237777531147,0.2378820776939392,0.2397612035274505
forward,right,0.1341332197189331,0.1613053828477859,-0.1421209275722503,-0.5854173898696899,0.0596822425723075,0.1355423927307129,0.7397622466087341,0.3445704579353332,1.0441975593566897,0.7147751450538635,-0.0496746152639389,0.0673153921961784,-0.0515187457203865,-0.319811999797821,0.2397612035274505,0.1027383655309677
down,right,0.1613187789916992,0.1609036326408386,-0.5734211802482605,-0.0532578974962234,0.1366569101810455,0.0550083927810192,0.3480218946933746,0.3843221068382263,0.7146912813186646,1.1998366117477417,0.0658293515443801,0.0668719783425331,-0.3216221034526825,-0.1512044966220855,0.1032982692122459,0.0914866179227829
up,right,0.1607964932918548,0.1604482978582382,-0.0350298918783664,-0.4896155297756195,0.0506101809442043,0.1417981535196304,0.3839146494865417,0.2279998809099197,1.2043906450271606,-0.183166891336441,0.0673034116625785,0.0657095089554786,-0.1513885706663131,-0.641357421875,0.0913562327623367,-0.0975228324532508
back,right,0.1607830971479416,0.1455431282520294,-0.3422934412956238,0.5673452019691467,0.13930544257164,-0.2285144031047821,0.3465478420257568,0.3548529148101806,-0.17819344997406,-0.3605933487415313,0.0672195181250572,0.0682861134409904,-0.6461740732192993,-0.9510604739189148,-0.0990874916315078,-0.0829730257391929
left,right,0.1457038223743438,0.1604081243276596,0.5550134181976318,-0.1053053885698318,-0.2118203938007354,-0.0893056541681289,0.3510778844356537,1.019497990608215,-0.2858237624168396,0.0584710352122783,0.0672674551606178,0.222990483045578,-0.9510374665260316,-0.3401679396629333,-0.0622796230018138,0.2106692641973495
up,right,0.1602072417736053,0.1600867211818695,-0.1039032340049743,-0.2321464270353317,-0.089281678199768,0.0590950138866901,1.014788269996643,0.7698186635971069,0.0698440670967102,-0.6657477021217346,0.223230168223381,0.2342077195644378,-0.3414488136768341,-0.2690755724906921,0.2105695605278015,0.2077010124921798
forward,right,0.1600867211818695,0.3534522950649261,-0.2108025252819061,-0.849082350730896,0.047698013484478,0.0696291476488113,0.7766856551170349,0.3404957950115204,-0.641299843788147,0.4842825531959533,0.2315352261066436,0.2620111107826233,-0.2690755724906921,0.037735927850008,0.2078927606344223,-0.0446311719715595
left,right,0.4306967556476593,0.4306833744049072,-0.8194214105606079,-0.4855648577213287,0.1184528842568397,0.1520087122917175,0.3478661179542541,0.8481835126876831,0.4765167534351349,-0.0626535266637802,0.2619991302490234,0.4621956050395965,0.0376822389662265,0.0868156477808952,0.0632843822240829,0.0213606841862201
right,right,0.4306297898292541,0.4279781877994537,-0.4275012910366058,-0.1703437715768814,0.1596546471118927,-0.228634238243103,0.8602995872497559,-0.8138247728347778,-0.0486919060349464,0.3767241239547729,0.4606856107711792,0.3719304203987121,0.0901290476322174,-0.2180707156658172,0.1198575943708419,0.0617120489478111
up,right,0.4282460510730743,0.4299200177192688,-0.1503421068191528,-0.4238940179347992,-0.1414370238780975,-0.3614074885845184,-0.796255886554718,-0.7119468450546265,0.3753099739551544,-0.5644569993019104,0.3815657496452331,0.1807580739259719,-0.2179019749164581,-0.464987963438034,0.0622642822563648,0.1169813796877861
down,right,0.4296521842479706,0.4293709695339203,-0.4060734808444977,0.0066991820931434,-0.2923184335231781,0.070575900375843,-0.7154942154884338,-0.7148230671882629,-0.5647925734519958,1.169528603553772,0.1813932359218597,0.2622747719287872,-0.4669284224510193,-0.2154936343431472,0.1165748760104179,-0.0339930169284343
left,right,0.4295182824134826,0.4303485751152038,0.0017856495687738,-0.2194311618804931,0.1392215490341186,0.0589631870388984,-0.7127857804298401,0.8456189036369324,1.172440767288208,0.8476682305335999,0.261951208114624,0.2250517606735229,-0.2118350863456726,-0.4647578597068786,-0.0339700058102607,0.3230640292167663
up,right,0.4302548170089721,0.4303485751152038,-0.1837421357631683,-0.5988637208938599,0.0518805086612701,0.1355423927307129,0.8497774600982666,0.4243015050888061,0.89173424243927,-0.114581175148487,0.2242128700017929,0.2235777080059051,-0.4648728966712951,-0.3600789904594421,0.3224657773971557,0.2824825644493103
forward,right,0.10637182742357254,0.13434749841690063,-0.3017268478870392,-1.0564934015274048,0.07624444365501404,-0.11011026799678802,-0.12358132749795914,-0.1717938631772995,0.4501754343509674,0.877988338470459,0.08571118116378784,0.08717325329780579,-0.5082845687866211,-0.03571874275803566,0.08396244049072266,0.04201573505997658
left,right,0.1343207061290741,0.3768077790737152,-1.0370429754257202,-0.49569153785705566,-0.09849755465984344,0.14203783869743347,-0.2200423628091812,0.44571730494499207,0.8736739754676819,0.17078720033168793,0.08700547367334366,0.03840944170951843,-0.08110924065113068,0.016689712181687355,0.03921622037887573,0.13644759356975555
back,right,0.37688812613487244,0.3747454285621643,-0.4955596923828125,0.4897473454475403,0.1455492079257965,-0.2932891547679901,0.4307609796524048,0.49734535813331604,0.16861805319786072,-0.48446229100227356,0.037522610276937485,0.028007134795188904,0.016682041808962822,-0.2712845206260681,0.22781917452812195,0.21657508611679077
down,right,0.37505343556404114,0.3759506940841675,0.47335293889045715,0.11841613054275513,-0.29175516963005066,-0.03308764845132828,0.5071364641189575,0.5000537633895874,-0.45258426666259766,1.049973964691162,0.027491813525557518,-0.050513509660959244,-0.2710697650909424,-0.2871151864528656,0.21770256757736206,0.21671314537525177
back,right,0.37600424885749817,0.18886590003967285,0.115204356610775,0.40618133544921875,-0.03338725119829178,-0.29170721769332886,0.49836400151252747,0.30153509974479675,1.0531857013702393,1.0461390018463135,-0.0499502494931221,-0.2061406522989273,-0.24575141072273254,-1.6166011095046997,0.21670547127723694,-0.06345311552286148
left,right,0.18891946971416473,0.40797069668769836,0.3526957631111145,-0.2537659704685211,-0.20872846245765686,0.054672833532094955,0.3052382171154022,0.9605236649513245,1.1261816024780273,0.4386466145515442,-0.20721924304962158,0.028306739404797554,-1.6128581762313843,-0.20002344250679016,-0.06338408589363098,-0.013360973447561264
right,right,0.40801090002059937,0.4051182270050049,-0.22070148587226868,0.09724000096321106,0.05427735671401024,-0.21273118257522583,0.9337389469146729,-0.8830816149711609,0.46072155237197876,0.6152940988540649,0.027695544064044952,0.029109682887792587,-0.19845110177993774,-0.2483668476343155,-0.012870099395513535,0.01007058471441269
up,right,0.4051182270050049,0.4055735468864441,0.09521467238664627,-0.26833879947662354,-0.11827151477336884,-0.32365718483924866,-0.8788511753082275,-0.8774130940437317,0.6053831577301025,-0.3451097309589386,0.028977856040000916,0.02774348109960556,-0.24852024018764496,-0.5942105054855347,0.010039905086159706,-0.17150673270225525
right,right,0.40539947152137756,0.3964804708957672,-0.18616294860839844,0.12742826342582703,-0.2492111623287201,-0.15630945563316345,-0.8829617500305176,-1.4189682006835938,-0.32972198724746704,0.18005099892616272,0.027395939454436302,-0.010965566150844097,-0.5899843573570251,-0.4451305568218231,-0.24326635897159576,0.11645982414484024
down,right,0.39739111065864563,0.39697596430778503,0.08973787724971771,0.07088669389486313,-0.011803664267063141,0.09911034256219864,-1.4132517576217651,-1.419399619102478,0.1858993023633957,1.2456523180007935,-0.011073424480855465,-0.011097392998635769,-0.44518426060676575,-0.24575906991958618,0.11649050563573837,0.1133151650428772
left,right,0.39692240953445435,0.43768733739852905,0.049614693969488144,-0.0915115475654602,0.09891859441995621,0.027432691305875778,-1.4196752309799194,0.49485263228416443,1.245304822921753,0.5385231375694275,-0.010953581891953945,-0.19692479074001312,-0.08759798109531403,-0.3120807409286499,0.11311575025320053,0.2375369369983673
back,right,0.43772751092910767,0.41930025815963745,-0.025310683995485306,0.5985881090164185,0.05025065690279007,-0.10486117005348206,0.50023353099823,0.11607920378446579,0.6086668372154236,0.8898167610168457,-0.20163458585739136,-0.17103886604309082,-0.31142112612724304,-1.626641035079956,0.23854169249534607,-0.009641069918870926
down,right,0.41962164640426636,0.42086711525917053,0.3950839638710022,0.13863351941108704,-0.0563969686627388,-0.1547035574913025,0.11446133255958557,0.10487395524978638,1.000311255455017,1.5184612274169922,-0.2870461642742157,-0.27659592032432556,-1.6233506202697754,-0.3009670376777649,-0.009740778245031834,-0.16807828843593597
left,right,0.42090728878974915,0.12750424444675446,0.1197224110364914,-0.3345995545387268,-0.14590714871883392,0.10791874676942825,0.10537729412317276,0.7762182950973511,1.5146502256393433,0.5370011329650879,-0.27687156200408936,-0.20568525791168213,-0.24755382537841797,-0.1441098302602768,-0.17042528092861176,0.3224581182003021
up,right,0.12791939079761505,0.13338327407836914,-0.2724733352661133,-0.42367830872535706,0.09881073236465454,0.16263872385025024,0.6219812631607056,0.5438681244850159,0.5365217924118042,-0.4921322166919708,-0.2073630541563034,0.20326444506645203,-0.32199791073799133,-0.14188556373119354,0.26033955812454224,0.17894653975963593
back,right,0.13338327407836914,0.12493299692869186,-0.37732332944869995,0.5511185526847839,0.13984471559524536,-0.1396513730287552,0.5475472807884216,0.11097392439842224,-0.4855049252510071,0.5780231356620789,0.20288094878196716,-0.049327071756124496,-0.14101886749267578,-1.462727427482605,0.2080768346786499,0.20737887918949127
up,right,0.12521421909332275,0.12824079394340515,0.331783264875412,-0.10177004337310791,-0.05249010771512985,0.0796239897608757,0.11189670860767365,0.19222697615623474,0.8122907876968384,-0.5363540053367615,-0.05132843554019928,0.2742709815502167,-1.4728517532348633,-0.7378448247909546,0.3152560889720917,0.3625793755054474
back,right,0.12829436361789703,0.12465176731348038,-0.09604158252477646,0.4795368015766144,0.0793004184961319,-0.14983797073364258,0.19624169170856476,0.18231602013111115,-0.5354072451591492,-0.6504438519477844,0.27385154366493225,0.5489134788513184,-0.7377757430076599,-0.9500710368156433,0.3237006366252899,0.3735089898109436
right,right,0.12509369850158691,0.1272096186876297,0.39449673891067505,0.11339473724365234,-0.1447926163673401,-0.11667761206626892,0.19125625491142273,-1.1422165632247925,-0.6363024115562439,-0.05819539725780487,0.5457616448402405,0.8526896238327026,-0.9500173330307007,-0.2254108190536499,0.3875065743923187,0.49326688051223755
left,right,0.12731675803661346,0.12842828035354614,0.08045010268688202,-0.1829032450914383,0.00499822199344635,0.053474411368370056,-1.1427557468414307,0.8489025831222534,-0.05553489923477173,0.1477295458316803,0.8526176810264587,0.08734103292226791,-0.22556421160697937,-0.2310098558664322,0.4934356212615967,0.259725958108902
up,right,0.12832114100456238,0.13394573330879211,-0.14306768774986267,-0.42158108949661255,0.049915097653865814,0.161428302526474,0.7698666453361511,0.5769326090812683,0.18556374311447144,-0.2936135232448578,0.0863942801952362,0.1251632422208786,-0.23161576688289642,-0.3207477331161499,0.2599560618400574,0.07004156708717346
left,right,0.13394573330879211,0.13394573330879211,-0.33718815445899963,-0.32474854588508606,0.12969407439231873,0.07601673901081085,0.5788860321044922,1.0798745155334473,-0.24721059203147888,-0.017233315855264664,0.12537896633148193,0.18483270704746246,-0.32131528854370117,-0.21790197491645813,0.07204341143369675,0.11333050578832626
right,right,0.13407966494560242,0.13160215318202972,-0.31254860758781433,-0.03189002349972725,0.07472243905067444,-0.16105520725250244,1.086621642112732,-0.8807327151298523,0.027120301499962807,0.2640843987464905,0.18484468758106232,0.18612700700759888,-0.21728838980197906,-0.19290576875209808,0.207593634724617,0.11583089828491211
down,right,0.13191017508506775,0.13195034861564636,-0.016682041808962822,0.02003762498497963,-0.06983128190040588,0.07640023529529572,-0.8719841837882996,-0.8725714683532715,0.30356043577194214,1.284828782081604,0.18446119129657745,0.18490460515022278,-0.19297479093074799,-0.19418664276599884,0.11589225381612778,0.11184254288673401
right,right,0.1319369524717331,0.13330292701721191,0.02250637486577034,-0.07487744092941284,0.0762803927063942,-0.4507378935813904,-0.8725834488868713,-0.7919535636901855,1.2844213247299194,0.9290650486946106,0.18503643572330475,0.18351444602012634,-0.19410227239131927,-0.19282139837741852,0.11156643182039261,0.1783176064491272
down,right,0.13304848968982697,0.13341006636619568,-0.05488775297999382,0.00800546258687973,-0.3399437367916107,0.07130693644285202,-0.7919775247573853,-0.7908869385719299,0.9294965267181396,1.1287462711334229,0.18335863947868347,0.18416158854961395,-0.19285207986831665,0.12896177172660828,0.16390585899353027,0.017456702888011932
up,right,0.13338327407836914,0.13361094892024994,0.010546118021011353,-0.21479326486587524,0.07131892442703247,-0.057978883385658264,-0.7908629775047302,-0.36363735795021057,1.128878116607666,0.17972742021083832,0.18413762748241425,0.6671857833862305,0.12872400879859924,-0.21164333820343018,0.017410682514309883,0.08090215176343918
down,right,0.13361094892024994,0.13365112245082855,-0.21463747322559357,0.04231629893183708,0.0095042884349823,0.004291150718927383,-0.3595626950263977,-0.36484774947166443,0.16795891523361206,1.198146939277649,0.6561363339424133,0.1855757236480713,-0.04119505733251572,-0.192836731672287,0.10593672096729279,-0.06372923403978348
right,right,0.13361094892024994,0.13355737924575806,0.05180780589580536,-0.07707054913043976,0.06493133306503296,-0.7533755302429199,-0.36418861150741577,-0.5257479548454285,1.1982427835464478,1.077573537826538,0.1853240579366684,-0.366225928068161,-0.19287508726119995,-0.2665368318557739,-0.06499476730823517,0.2621266543865204
forward,right,0.13328953087329865,0.5433493852615356,-0.07648332417011261,-0.5341009497642517,-0.6433483362197876,-0.518916130065918,-0.5296787619590759,-0.7571992874145508,1.0706826448440552,0.7765538096427917,-0.36533910036087036,-0.13020861148834229,-0.26654452085494995,-0.17745856940746307,0.2609991729259491,-0.054801467806100845
back,right,0.5433761477470398,0.5327563881874084,-0.5357547998428345,0.47964465618133545,-0.4482092261314392,-0.1538766473531723,-0.75314861536026,-0.3921597898006439,0.7138164043426514,-0.46159639954566956,-0.13084377348423004,0.42295926809310913,-0.17510391771793365,-0.04919476807117462,-0.05510059371590614,0.13464516401290894
up,right,0.5326492786407471,0.533345639705658,0.46636611223220825,-0.2941048741340637,-0.14415743947029114,-0.11795993149280548,-0.3600900173187256,-0.4923838675022125,-0.568064272403717,-0.7363227605819702,0.42143726348876953,0.10705508291721344,0.029828257858753204,-0.5792312026023865,0.1327276974916458,0.15424177050590515
down,right,0.5335866808891296,0.5336536765098572,-0.13665612041950226,0.05390504375100136,-0.0512797012925148,0.025047829374670982,-0.47462326288223267,-0.5583570599555969,-0.7785072326660156,1.166688323020935,0.10899652540683746,0.10940399020910263,-0.6143746972084045,-0.3001233637332916,0.17616236209869385,-0.1700647920370102
forward,right,0.5337072014808655,0.45966342091560364,0.05366536229848862,-0.5760936737060547,0.10839811712503433,-0.23348787426948547,-0.5579496026039124,-0.6356792449951172,1.1695644855499268,0.7157219052314758,0.10911636799573898,0.027395939454436302,-0.2472393661737442,-0.31112200021743774,-0.1699267327785492,-0.034583598375320435
right,right,0.4597303867340088,0.4577215909957886,-0.5436763763427734,-0.05775197967886925,-0.18948177993297577,-0.399433434009552,-0.6334741711616516,-0.9882192015647888,0.7137565016746521,0.6822859048843384,0.027791418135166168,0.18450912833213806,-0.36379891633987427,-0.37329423427581787,-0.02323213964700699,0.30402734875679016
forward,right,0.45824387669563293,0.43717843294143677,-0.07647134363651276,-0.6096735000610352,-0.32226699590682983,-0.4652867317199707,-0.9881712794303894,-0.5960953831672668,0.6821300983428955,0.6025668382644653,0.1844492107629776,-0.049051433801651,-0.3733939528465271,-0.014503789134323597,0.30019238591194153,0.13457614183425903
back,right,0.43713825941085815,0.3968018591403961,-0.6239347457885742,0.2522439658641815,-0.40723514556884766,-0.18981733918190002,-0.5968503952026367,-0.3491843640804291,0.6022792458534241,-0.254892498254776,-0.049051433801651,0.4687989354133606,-0.017840197309851646,-0.0567496232688427,0.13335663080215454,0.2605389654636383
left,right,0.3966143727302551,0.40701988339424133,0.2461080551147461,-0.14450578391551971,-0.19542595744132996,-0.043166376650333405,-0.4042638838291168,0.8917222023010254,-0.33539053797721863,-0.2099636197090149,0.45967891812324524,0.1998729109764099,-0.06061525270342827,0.13948488235473633,0.25956490635871887,-0.007401457522064447
back,right,0.4070332646369934,0.3954358994960785,-0.14425411820411682,0.5123016834259033,-0.039678968489170074,-0.5251359939575195,0.892417311668396,0.5463248491287231,-0.1708231419324875,-0.4189565181732178,0.20421120524406433,0.26105237007141113,0.14933302998542786,-0.43594202399253845,-0.007554855663329363,-0.006389030255377293
forward,right,0.39637333154678345,0.18918730318546295,0.4639333188533783,-0.6863725185394287,-0.5122888684272766,0.11773382872343063,0.5810431838035583,0.26769164204597473,-0.3753339648246765,0.3651833236217499,0.26124411821365356,0.18285530805587769,-0.4358346462249756,0.03638602793216705,-0.006435049697756767,0.11717312783002853
down,right,0.18932123482227325,0.1894417554140091,-0.6819742918014526,-0.25363415479660034,0.11924383789300919,0.08460943400859833,0.30540600419044495,0.4130123555660248,0.36239099502563477,1.0876163244247437,0.18408969044685364,0.18513230979442596,0.036224957555532455,0.037866316735744476,0.20802314579486847,0.14325080811977386
forward,right,0.18954889476299286,0.454855740070343,-0.2620830237865448,-0.598995566368103,0.10739144682884216,0.04418663680553436,0.42073020339012146,-0.009155947715044022,1.084128975868225,0.9083923101425171,0.18496453762054443,0.22462032735347748,0.03772059082984924,-0.27400732040405273,0.14340420067310333,0.06292389333248138
up,right,0.4592616558074951,0.4592214822769165,-0.5371449589729309,-0.5693585276603699,0.11827311664819717,0.13358895480632782,-0.0054887752048671246,-0.049794454127550125,0.9083803296089172,-0.20850154757499695,0.22405707836151123,0.2230384200811386,-0.34648793935775757,-0.6430677771568298,0.06331506371498108,0.06359884887933731
left,right,0.4592214822769165,0.45923489332199097,-0.49303102493286133,-0.38101446628570557,0.13868224620819092,0.1382628083229065,-0.044916875660419464,0.7743247747421265,-0.2247881144285202,-0.21673470735549927,0.22390128672122955,0.22430874407291412,-0.6462277770042419,-0.5662920475006104,0.06405137479305267,0.19695547223091125
down,right,0.45947593450546265,0.4593687951564789,-0.30128341913223267,-0.2295338660478592,0.08722199499607086,0.06199519708752632,0.7878909111022949,0.7590329051017761,-0.20865733921527863,1.009658932685852,0.22463232278823853,-0.12637364864349365,-0.6149959564208984,-0.3186768591403961,0.21057721972465515,0.16156654059886932
forward,right,0.4595295190811157,0.24394677579402924,-0.2289106845855713,-0.7006457448005676,0.06224686652421951,0.11957939714193344,0.7765657901763916,0.5645289421081543,1.0081250667572021,0.5584768652915955,-0.12791961431503296,0.38046321272850037,-0.08681564778089523,-0.014089614152908325,0.16157419979572296,0.10164157301187515
up,right,0.27415889501571655,0.40801090002059937,-0.6632070541381836,-0.4771639108657837,0.12037035822868347,0.13177934288978577,0.5835598707199097,-0.01131310872733593,0.5270422697067261,-0.44170260429382324,0.38096654415130615,0.38041526079177856,-0.013874856755137444,-0.47218233346939087,0.10251594334840775,0.0740605965256691
back,right,0.5985239744186401,0.33331090211868286,-0.4470835030078888,0.6219573020935059,0.13937734067440033,-0.21149680018424988,-0.007154582533985376,0.302829384803772,-0.2872738540172577,-0.2857039272785187,0.3812781274318695,0.2256389856338501,-0.4654097855091095,-0.6646892428398132,0.0736464187502861,0.3118736445903778
forward,right,0.33372604846954346,0.38353049755096436,0.5124574303627014,-0.7679851055145264,-0.1719968020915985,-0.013026051223278046,0.355164498090744,-0.24719861149787903,-0.17655161023139954,0.43817922472953796,0.22263094782829285,0.2263101041316986,-0.6650420427322388,0.05534603074193001,0.3133769631385803,0.062410011887550354
up,right,0.38354387879371643,0.38248592615127563,-0.7336742877960205,-0.7049121260643005,-0.012247078120708466,-0.01732838898897171,-0.24634774029254913,-0.17014004290103912,0.43768787384033203,-0.2597580850124359,0.22627416253089905,0.34347987174987793,0.055246319621801376,-0.59368896484375,0.06273214519023895,0.18825779855251312
right,right,0.3821913003921509,0.3818565011024475,-0.6144791841506958,-0.2161235213279724,-0.010065950453281403,-0.27051910758018494,-0.1702478975057602,-0.9642028212547302,-0.2698967456817627,-0.013050821609795094,0.3443067967891693,0.8146636486053467,-0.5948087573051453,0.1808333396911621,0.1859491616487503,0.20698003470897675
forward,right,0.3820841610431671,0.3264676332473755,-0.231007918715477,-0.6871874332427979,-0.2130667269229889,-0.5800476670265198,-0.9493663311004639,-0.4021786153316498,-0.013002884574234486,0.5623597502708435,0.8147954940795898,0.16894161701202393,0.180764302611351,0.013583400286734104,0.207041397690773,0.10511603951454163
left,right,0.3236553370952606,0.32676225900650024,-0.4906941056251526,-0.5344245433807373,-0.4462198317050934,0.14140266180038452,-0.4111787676811218,0.5363540053367615,0.3263903856277466,0.16889367997646332,0.14574016630649567,-0.0005273059359751642,-0.06810107827186584,-0.014250682666897774,0.15304526686668396,0.1655011922121048
right,right,0.32681581377983093,0.32662832736968994,-0.4974771738052368,-0.3722899556159973,0.14738279581069946,-0.18412484228610992,0.5381396412849426,-0.526982307434082,0.16859407722949982,0.30166691541671753,-0.0010665960144251585,0.00959936436265707,-0.01431204192340374,-0.017410682514309883,0.16703517735004425,-0.01270903181284666
back,right,0.32666850090026855,0.2803861200809479,-0.3710435926914215,0.6289081573486328,-0.17106203734874725,0.022351378574967384,-0.5246214270591736,-0.5692746639251709,0.2978799045085907,0.010126669891178608,0.00878443755209446,0.2338721603155136,-0.018116313964128494,-0.6152260303497314,-0.01138213835656643,0.31506434082984924
forward,right,0.28076109290122986,0.38224488496780396,0.5121458768844604,-0.6830888390541077,0.024688303470611572,-0.23596858978271484,-0.6020275354385376,-0.33136382699012756,0.10727079957723618,0.5203550457954407,0.22524350881576538,0.12497150152921677,-0.6152874231338501,0.023638645187020302,0.314412385225296,0.08037292957305908
up,right,0.38229843974113464,0.38248592615127563,-0.6638182401657104,-0.6467766761779785,-0.23354777693748474,-0.0976346880197525,-0.3269416391849518,-0.3253836929798126,0.5178503394126892,-0.287992924451828,0.12487562745809555,0.015339808538556099,0.023600295186042786,-0.5970560312271118,0.08071807026863098,-0.16023197770118713
left,right,0.38247254490852356,0.10382736474275589,-0.6212502717971802,-0.34080740809440613,-0.09729912877082825,0.1313718855381012,-0.329985648393631,0.6198840737342834,-0.28526049852371216,-0.17287245392799377,0.016034893691539764,0.18547984957695007,-0.5933207869529724,-0.02440563589334488,-0.1603853702545166,0.24073529243469238
down,right,0.10388093441724777,0.10410859435796738,-0.3408433496952057,-0.18941068649291992,0.13210290670394897,0.05627872049808502,0.6243781447410583,0.8922255635261536,-0.17942781746387482,0.9304192662239075,0.1862228810787201,0.18563565611839294,-0.01446543913334608,-0.01770980842411518,0.24070461094379425,0.2488730549812317
